title,image,description
"A Lyon, un internaute d’extrême droite condamné à six mois de prison avec sursis pour injures racistes et sexistes",https://img.lemde.fr/2018/07/19/323/738/2790/1860/110/74/60/0/65aa6b8_25661-g717m1.44yuk.jpg,"Sylvain C. faisait partie des milliers d’internautes ayant harcelé la journaliste Julie Hainaut, dans le sillage du site néonazi Démocratie Participative, dont le tenancier court toujours."
« Star Wars » : comment la « prélogie » est devenue culte sur Internet,https://img.lemde.fr/2019/12/09/397/69/340/226/110/74/60/0/c47f1b4_SYf-7443vwkyZU5nReBO-Lxo.png,"Pour une génération qui a grandi avec les épisodes I, II et III de « Stars Wars », la « prélogie » est devenue aussi culte que les films originaux. Et surtout, bien plus drôle."
Prix du livre d’économie : les trois ouvrages sélectionnés,https://img.lemde.fr/2019/12/16/618/0/1644/1090/110/74/60/0/34e6af5_Per0aLDcFPvhAL3JNwgDjOl3.png,"Le prix est remis mercredi, à l’occasion de la 21e journée du Livre d’économie."
Des néobanques qui ne sont pas toujours les moins chères,https://img.lemde.fr/2019/12/16/194/0/1630/1086/110/74/60/0/4e0d18a_vX_6S-vP3ZnQejDjeFWUjBSX.jpg,"Les banques en lignes traditionnelles, comme Boursorama et Fortuneo, arrivent en tête avec Max du classement du « Monde » et de Meilleurebanque.com sur les offres 100 % mobiles."
Haine en ligne : la loi Avia face à ses critiques,https://img.lemde.fr/2019/12/16/0/0/4356/2904/110/74/60/0/d97e19c_7ra4HZmqnAa612cV2J6YrkeY.jpg,"La proposition de loi de de Laetitia Avia, députée (LRM) de Paris, est débattue mardi au Sénat. Jugée risquée pour la liberté d’expression, elle a été sévèrement critiquée par la commission des lois du Sénat et par la Commission européenne."
L’intelligence artificielle est-elle un thème porteur d’investissement ?,https://img.lemde.fr/2019/12/13/0/0/5669/3779/110/74/60/0/4188a47_UbA0ZBJM_sJ1tdmxN1xWAjSZ.jpg,L’intelligence artificielle commence à devenir une thématique en vogue chez les gestionnaires d’actifs. Ces derniers voient dans cette technologie « disruptive » un puissant vecteur de performances.
Les meilleurs casques de gaming,https://img.lemde.fr/2019/12/04/0/606/3636/2424/110/74/60/0/dca17f4_Ccpg9Z05233wsuyz-CU_27Jg.jpg,"Comparatif « Wirecutter ». Les casques gamer dotés d’un micro sont incontournables pour les amateurs de jeux multijoueurs. Nous avons testé quarante modèles de marque Sennheiser, Corsair, HyperX et autres. Voici nos choix pour PC, PS4, XBox One, Switch et autres consoles."
Pour ou contre : faut-il en finir avec la saga « Star Wars » ?,https://img.lemde.fr/2019/10/03/0/0/2362/1574/110/74/60/0/c86a00b_BA-29l-5e1blHY-2Qh-weyv-.jpg,"L’épisode IX « L’Ascension de Skywalker » sort ce mercredi. Alors que Disney semble vouloir exploiter l’univers de George Lucas jusqu’au dernier atome, ne serait-il pas temps de tout bazarder dans un trou noir ?"
Les meilleures souris sans fil,https://img.lemde.fr/2019/12/03/0/0/5962/3974/110/74/60/0/0c89932_S1NIozxXoFsA5CAz3XUy4Cgc.jpg,"Comparatif « Wirecutter ». La souris sans fil idéale est fiable, ergonomique, elle dispose de touches personnalisables et peut se connecter en Bluetooth à plusieurs appareils. Pour sélectionner les meilleurs modèles, nous avons testé plusieurs dizaines de souris Logitech, Microsoft, AmazonBasics ou autres. Voici nos préférées."
La première fois que « Le Monde » a écrit « hacker »,https://img.lemde.fr/2019/10/03/0/0/2362/1574/110/74/60/0/a2211ac_HdAzmLzUnykV8I7rPIcIbqtv.jpg,"Les hackeurs à l’origine des MacronLeaks seraient d’origine russe. « Le Monde », qui a révélé l’information le 6 décembre, a employé le mot pour la première fois le 3 décembre 1984."
"Microsoft dévoile la Xbox Series X, sa prochaine console",https://img.lemde.fr/2019/12/13/0/120/1296/864/110/74/60/0/362d1d8_EGb5XfiZktrPYwK01hNaZF2F.jpg,"La machine, qui succédera à la Xbox One, sera disponible pour Noël 2020."
"« Le désamour est croissant envers les GAFA, stars de l’Internet des années 2010 »",https://img.lemde.fr/2019/12/12/16/0/3837/2558/110/74/60/0/782d8dc_VXDb4sHeSRgLMG7zDcM7w3LF.jpg,"Un récent classement des entreprises où il fait bon vivre montre qu’aux Etats-Unis, Google, Apple, Amazon et surtout Facebook ne sont plus les entreprises préférées des salariés. Leur image s’est dégradée tandis que les choix se portent désormais sur des employeurs moins grand public, observe Philippe Escande, éditorialiste économique au « Monde »."
Retraites : « La question de la santé est un enjeu essentiel pour bâtir un système équitable »,https://img.lemde.fr/2019/12/17/0/0/5184/3456/110/74/60/0/b1cc827_fP4oOU0y5qhJhp2oRuMt1IfM.jpg,"Les inégalités sociales, la pénibilité au travail et les conditions d’habitat, qui ont un impact sur la santé, doivent êtres prises en compte dans le débat sur les retraites, estime l’épidémiologiste Thierry Lang, dans une tribune au « Monde »."
"Pendant la grève et après, marchons !",,Les politiques d’aménagement des territoires urbains favorisent désormais la marche. Une stratégie qui commence à montrer des résultats sur des indicateurs de santé.
Violences conjugales : le feu vert sous conditions de l’ordre des médecins à la levée du secret médical,https://img.lemde.fr/2019/12/18/0/0/5416/3611/110/74/60/0/805a5d9_BF-1NOtrVdwhBFqYB_kizRbH.jpg,"Selon les informations du « Monde », la mesure, issue du Grenelle, a été approuvée à une large majorité, mais dans un cadre très restrictif, visant seulement les victimes « en danger vital immédiat »."
L’aspirine et le paracétamol ne seront plus en libre-service en pharmacie,https://img.lemde.fr/2019/10/23/0/4/4920/3280/110/74/60/0/838c1da_CMG-5lkyTZyzZYcVaOpcSlT-.jpg,"L’agence du médicament veut limiter les risques causés par des cas de surdosage de ces produits disponibles sans ordonnance, comme le Doliprane, Advil ou l’aspirine."
Dyspraxie : mieux repérer et aider les enfants atteints,https://img.lemde.fr/2019/12/16/0/0/3000/2000/110/74/60/0/9305ab0_itaphn6AMy2VCjgqTboboM9h.jpg,"L’Inserm publie une expertise collective sur le diagnostic, l’accompagnement et la prise en charge des personnes souffrant de ce handicap méconnu, qui les rend maladroites dans l’écriture comme dans les gestes du quotidien."
"Infirmiers, aides-soignants… A l’hôpital, les arrêts maladie s’allongent chez les personnels non médicaux",https://img.lemde.fr/2019/12/16/756/0/1068/709/110/74/60/0/662aa31_v2APYqbKRJqNlGv9mi1_fMe-.png,"Entre 2014 et 2017, les absences des salariés hospitaliers (hors médecins) sont passées de 23,3 à 26 jours par an en moyenne."
« On arrive à un niveau de rupture » : les personnels hospitaliers maintiennent la pression sur le gouvernement,https://img.lemde.fr/2019/12/16/0/6/6036/4024/110/74/60/0/7608365_JubbwShAMYVpRjTldXo6dUV9.jpg,"En réaction aux annonces jugées insuffisantes de l’exécutif fin novembre, une deuxième grande manifestation est prévue mardi, en marge de celle contre la réforme des retraites."
Amiante : l’Etat reconnu coupable pour absence de contrôle d’un chantier naval,https://img.lemde.fr/2019/12/16/0/45/3210/2140/110/74/60/0/b980f36_23QsLtJFd0h2kC3KNuDM4Q0E.jpg,"La cour administrative d’appel de Marseille a condamné l’Etat français à verser 4 000 euros à Henri Antoniotti, contremaître de la Normed (Société des chantiers du nord de la Méditerranée) de 1964 à 1987."
« Conditions indignes » : l’hôpital psychiatrique du Rouvray va fermer ses lits provisoires,https://img.lemde.fr/2019/12/16/0/0/5184/3456/110/74/60/0/512efea_BqSHM74wPh__vJ72hBCGptGC.jpg,Cette décision fait suite à une procédure d’alerte lancée le 26 novembre par le contrôleur général des lieux de privation de liberté.
"A l’hôpital de la Timone à Marseille, « c’est la première année que je vis une telle situation »",https://img.lemde.fr/2019/12/11/0/170/3159/2106/110/74/60/0/e9f6e18_GGGJPP04_FRANCE-HOSPITALS-_1211_11.JPG,L’AP-HM doit faire face à un nombre important d’aides-soignants et d’infirmiers en grève et une hausse des arrêts maladie des personnels.
Le vaccin contre les papillomavirus désormais recommandé aux jeunes garçons,https://img.lemde.fr/2019/12/16/0/0/3000/2000/110/74/60/0/df52c45_5xNhWCweAuxfUbu42V-e-d7L.jpg,"Le ministère de la santé considère qu’un tel élargissement de la vaccination permettrait de « freiner » la transmission de ces virus sexuellement transmissibles, responsables des cancers du col de l’utérus."
Malnutrition : un tiers des pays pauvres touchés à la fois par la sous-alimentation et le surpoids,https://img.lemde.fr/2019/12/15/0/0/3600/2400/110/74/60/0/dec8f01_2YqXgyTzbDVcMyKM05RN7N6G.jpg,"Dans une série d’articles publiés dans « The Lancet », l’Organisation mondiale de la santé plaide pour une approche globale des différentes formes de malnutrition, qui frappent les populations les plus fragiles."
"« L’hôpital public se meurt », disent 660 médecins, menaçant de démissionner",https://img.lemde.fr/2019/12/10/23/0/2572/1714/110/74/60/0/f2c7eaf_1eac67f5d39d43b795ed9e2018661e7f-1eac67f5d39d43b795ed9e2018661e7f-0.jpg,"Ils demandent « de réelles négociations pour desserrer la contrainte imposée à l’hôpital », car « la rigueur est devenue austérité, puis l’austérité, pénurie »."
#tastropbutasperdu : un petit club de foot du Maine-et-Loire s’engage contre les dangers de l’alcool,https://img.lemde.fr/2019/12/13/753/0/3508/2334/110/74/60/0/9de04d0_7lrAL2nxMejXomOOwxamthuD.jpg,"Dans sa chronique, Frédéric Potet, journaliste au « Monde », raconte l’action de prévention l’Avenir regrippiérois crespinois tilliérois (ARCT) pour prévenir contre les dangers de l’alcool."
Les médecins généralistes appelés à fermer leur cabinet le samedi matin,https://img.lemde.fr/2019/12/03/0/0/5083/3388/110/74/60/0/c5f4147_9vQRKurWXoUgWJmnOOy5zUHg.jpg,"La profession a été appelée par le principal syndicat de médecins à fermer le samedi matin, à partir du 14 décembre, pour protester contre le manque de « moyens » consacrés au « service d’accès aux soins » ."
"En Suède, 157 euros pour une consultation dans la clinique privée de Camilla Läckberg, la reine du polar",https://img.lemde.fr/2019/12/11/33/2/924/616/110/74/60/0/b59fa32_2019121445.0.2396519606Charlie_3_web.jpg,"La romancière Camilla Läckberg a ouvert une clinique privée à Stockholm pour, dit-elle, soutenir les femmes dans un système de santé public dégradé. Un argument mis à mal par les tarifs pratiqués."
La maternité du CHU de Nantes saturée,https://img.lemde.fr/2019/12/12/0/0/3540/2360/110/74/60/0/3575390_dxj_XCM69PzEc_ajMHlAsD7l.jpg,"Saturé, le service de maternité a transféré cette année plus de 100 femmes sur le point d’accoucher vers d’autres établissements, parfois en urgence."
Les accidents du travail et les maladies professionnelles en hausse,https://img.lemde.fr/2019/12/11/168/0/5074/3381/110/74/60/0/1e8fa19_pAwq2bhyfBsQbNACNczZS8CS.jpg,"Selon les chiffres de l’Assurance-maladie, la sinistralité au travail est repartie à la hausse en 2018. L’Association des accidentés de la vie (Fnath) dénonce un système en état de « mort cérébrale »."
« On a frôlé la catastrophe sanitaire » : les services pédiatriques d’Ile-de-France au bord de la rupture,https://img.lemde.fr/2019/12/12/75/0/4700/3133/110/74/60/0/7d95cce_a5ODQg5Boaal3dKfifkIZtvr.jpg,"Par manque de lits de réanimation, 22 enfants ont dû être transférés hors de la région francilienne cet automne."
"L’activité, recommandée en cas d’affection de longue durée",https://img.lemde.fr/2019/12/09/0/42/1618/1079/110/74/60/0/6b54d3f_Ne_vmN8gUWHDNcZftIN1jFPu.jpg,"La loi du 20 janvier 2016 autorise les médecins à prescrire de l’activité physique à leurs patients souffrant d’une affection de longue durée. A Bagneux (Hauts-de-Seine), un programme gratuit a été mis en place."
"« Austérité » à l’hôpital, temps de travail « délirant » : les internes entrent en grève",https://img.lemde.fr/2019/11/21/0/0/3600/2400/110/74/60/0/af2245d_gC7XcgWfYpHv4XaN1Fz7Kzj6.jpg,"Des syndicats d’internes appellent à la grève à partir du 10 décembre, pour dénoncer le manque de moyens à l’hôpital mais aussi leurs conditions de travail et d’études."
L’ordre des médecins sévèrement critiqué par la Cour des comptes,https://img.lemde.fr/2019/05/22/0/0/5448/3632/110/74/60/0/fe3f38b_QFEg2bzHgao-GHPRy6ORnRWa.jpg,"Dans un audit publié lundi, la Cour des comptes a condamné le fonctionnement de l’ordre des médecins, dénonçant sa gestion « dispendieuse » et de « graves lacunes » dans l’exercice de ses missions."
« Les internes des hôpitaux ne doivent plus “en baver” »,https://img.lemde.fr/2019/12/07/0/0/4680/3120/110/74/60/0/55fb0e8_yAfve56GgPug0AsDYXjq0F5X.jpg,"Alors qu’un mot d’ordre de grève illimitée des internes est lancé à partir du 10 décembre, un collectif, dont la philosophe Cynthia Fleury, alerte sur les suicides au sein de cette population."
Cancer du sein : un robot pour renseigner les patientes,https://img.lemde.fr/2019/12/09/0/0/3427/2284/110/74/60/0/ac7ce3b_HpNlAtYL9LB0yQlDBPldCmZ0.jpg,"Un « bot » développé par une start-up française, donne des réponses aussi satisfaisantes que celles élaborées par des spécialistes, selon une étude sur 142 personnes."
"Le Téléthon 2019 récolte 74,6 millions d’euros de promesses de dons",https://img.lemde.fr/2019/12/08/71/1491/3592/2395/110/74/60/0/b611d35_5182304-01-06.jpg,"Le marathon télévisé, « celui des promesses tenues », a récolté une somme supérieure de 5,3 millions d’euros par rapport à l’édition précédente."
"Interdiction du chlorpyrifos : « Tout finit donc par advenir, mais avec quel retard »",https://img.lemde.fr/2019/12/06/0/233/2533/1689/110/74/60/0/aea6fe2_w9zC7cAzBiwDRKwx70nztPsc.jpg,"Derrière la bataille des pesticides se cachent des compétitions d’approches scientifiques qui font écran à la réalité, explique, dans sa chronique, Stéphane Foucart, journaliste au « Monde »."
"A Saint-Nazaire, une étude met en évidence la surmortalité inquiétante de la population",https://img.lemde.fr/2019/12/06/0/0/5130/3420/110/74/60/0/37d393f_4IFi6FnZYa_Ft7RchuyXi1BF.jpg,"Selon l’observatoire régional de la santé des Pays de la Loire, un habitant sur six souffre d’une affection de longue durée dans les Pays de la Loire."
"« Ma mère est morte dans mes bras » : au procès du Mediator, la parole est aux victimes",https://img.lemde.fr/2019/12/06/36/0/4684/3122/110/74/60/0/1dfa1ce_-1RqDvqFCc4fSaG86ftfAHKd.jpg,"Lisa Boussinot, dont la mère est morte en 2004, a livré jeudi un témoignage sobre et puissant. Les victimes du médicament vont se succéder à la barre pendant deux mois."
« Les leçons de l’Afghanistan valent-elles pour le Mali ? »,https://img.lemde.fr/2019/12/18/0/195/3109/2073/110/74/60/0/61d580c_6ABqePIp-UJJ8309KTBXsaW2.jpg,"En publiant les « Afghanistan Papers », le « Washington Post » a brisé le tabou d’une guerre dont personne n’osait dire qu’elle était ingagnable. Pour être compris par l’opinion, l’engagement français au Sahel doit être plus transparent, estime Sylvie Kauffmann, éditorialiste au « Monde », dans sa chronique."
"En Angola, le blues de la capitale Luanda",https://img.lemde.fr/2019/12/17/108/0/5315/3543/110/74/60/0/b5b9a3f_XLhL_jKWoq7iiqWemhh5gKEk.jpg,"Dans la cité de 7 millions d’habitants, l’élite politico-militaire a tout confisqué. La ville, qui s’est rêvée en Dubaï de l’Afrique, déchante à mesure que la misère et la criminalité la gangrènent."
Des groupes WhatsApp au Bénin pour aider à poser des diagnostics médicaux,https://img.lemde.fr/2019/12/17/0/50/4428/2952/110/74/60/0/2eab1b0_6wWiaDT1YBUdgxtWQP8Hst0t.jpg,L’Afrique au défi de la santé infantile (4). Des groupes de discussions entre professionnels permettent de réduire la mortalité dans un pays où 38 000 enfants meurent chaque année avant l’âge de 5 ans.
G5 Sahel : « Une addition de faiblesses ne fait pas une force »,https://img.lemde.fr/2019/12/17/0/0/6720/4480/110/74/60/0/7c1b217_Wr0W1Y48LwoGACDjQV2rWbHy.jpg,"Le diplomate Jean-Marie Guéhenno estime qu’il est urgent, pour la France et le reste de la communauté internationale, de repenser la stratégie sahélienne."
Une plainte déposée contre des géants de la tech pour le travail des enfants dans les mines de RDC,https://img.lemde.fr/2019/12/17/0/0/5472/3648/110/74/60/0/1a26100_0zY71uDIiHOlKBlHtuG_WfdI.jpg,"Une action collective a été lancée aux Etats-Unis contre Apple, Microsoft, Tesla, Google, Dell par l’organisation International Rights Advocates."
Sahel : le sommet organisé par le président Macron à Pau reprogrammé le 13 janvier,https://img.lemde.fr/2019/12/17/0/16/4896/3264/110/74/60/0/9c5dc08_YetssdYeqS5nF1VVIspMxRJt.jpg,La rencontre avec les chefs d’Etat des cinq pays sahéliens avait été annulée après une nouvelle attaque djihadiste survenue au Niger.
